1497570138,,Amish Tripathi: 'India's Tolkien' of Hindu mythology,,http://www.bbc.com/news/world-asia-india-40284980
1497603295,,Online anger in China over breast-fondling 'magician',,http://www.bbc.com/news/world-asia-40290371
1497721789,,"London fire: 58 missing, presumed dead - police",,http://www.bbc.com/news/uk-40315194
1497715946,,"Otto Warmbier: How did North Korea holiday end in jail, and a coma?",,http://www.bbc.com/news/world-us-canada-40308028
1497550627,,China's quantum satellite in big leap,,http://www.bbc.com/news/science-environment-40294795
1497711810,,The schoolteacher about to fight Manny Pacquiao,,http://www.bbc.com/news/world-australia-39866485
1497648743,,Kenyan fashionista dares to stand out in Kibera slum,,http://www.bbc.com/news/world-africa-40012435
1497638300,,London fire: Two Ethiopian families still missing,,http://www.bbc.com/news/world-africa-40307970
1497625154,,London fire: The victims of the Grenfell Tower tragedy,,http://www.bbc.com/news/uk-40305796
1497630640,,London fire: A visual guide to what happened at Grenfell Tower,,http://www.bbc.com/news/uk-40301289
1497604595,,London fire: A tale of two tower blocks,,http://www.bbc.com/news/uk-england-40290158
1497630487,,Tower block fires: Did government act on advice?,,http://www.bbc.com/news/uk-politics-40302745
1497688810,,Philando Castile death: Police officer found not guilty,,http://www.bbc.com/news/world-us-canada-40310263
1497692188,,Qatar's Al Jazeera Twitter account back after suspension,,http://www.bbc.com/news/world-middle-east-40311882
1497700344,,Egypt Hisham Barakat killing: 30 sentenced to death,,http://www.bbc.com/news/world-middle-east-40313267
1497700667,,US singer Katy Perry is first to 100m Twitter followers,,http://www.bbc.com/news/world-us-canada-40312458
1497696975,,Carrie Fisher died from 'sleep apnoea and other causes',,http://www.bbc.com/news/world-us-canada-40311159
1497723685,,Afghan soldier attacks US troops at Camp Sheheen,,http://www.bbc.com/news/world-asia-40314612
1497711546,,USS Fitzgerald crash: Race to find seven missing navy crew,,http://www.bbc.com/news/world-asia-40314128
1497726727,,Bill Cosby case: Judge declares mistrial after jury deadlock,,http://www.bbc.com/news/world-us-canada-40314641
1497691945,,London fire: Queen's message a 'rallying call for unity',,http://www.bbc.com/news/uk-40311749
1497701047,,Vanuatu president Baldwin Lonsdale dies after heart attack,,http://www.bbc.com/news/world-asia-40313334
content,link,title,author,published_at
,http://www.bbc.com/news/world-asia-india-40284980,Amish Tripathi: 'India's Tolkien' of Hindu mythology,,1497570138
,http://www.bbc.com/news/world-us-canada-40308028,"Otto Warmbier: How did North Korea holiday end in jail, and a coma?",,1497715946
,http://www.bbc.com/news/world-asia-40290371,Online anger in China over breast-fondling 'magician',,1497603295
,http://www.bbc.com/news/uk-40315194,"London fire: 58 missing, presumed dead - police",,1497721789
,http://www.bbc.com/news/world-australia-39866485,The schoolteacher about to fight Manny Pacquiao,,1497711810
,http://www.bbc.com/news/science-environment-40294795,China's quantum satellite in big leap,,1497550627
,http://www.bbc.com/news/world-africa-40307970,London fire: Two Ethiopian families still missing,,1497638300
,http://www.bbc.com/news/uk-politics-40302745,Tower block fires: Did government act on advice?,,1497630487
,http://www.bbc.com/news/uk-england-40290158,London fire: A tale of two tower blocks,,1497604595
,http://www.bbc.com/news/uk-40305796,London fire: The victims of the Grenfell Tower tragedy,,1497625154
,http://www.bbc.com/news/world-africa-40012435,Kenyan fashionista dares to stand out in Kibera slum,,1497648743
,http://www.bbc.com/news/uk-40301289,London fire: A visual guide to what happened at Grenfell Tower,,1497630640
,http://www.bbc.com/news/world-middle-east-40311882,Qatar's Al Jazeera Twitter account back after suspension,,1497692188
author,title,link,content,published_at
,"London fire: 58 missing, presumed dead - police",http://www.bbc.com/news/uk-40315194,,1497721789
,China's quantum satellite in big leap,http://www.bbc.com/news/science-environment-40294795,,1497550627
,Amish Tripathi: 'India's Tolkien' of Hindu mythology,http://www.bbc.com/news/world-asia-india-40284980,,1497570138
,"Otto Warmbier: How did North Korea holiday end in jail, and a coma?",http://www.bbc.com/news/world-us-canada-40308028,,1497715946
,The schoolteacher about to fight Manny Pacquiao,http://www.bbc.com/news/world-australia-39866485,,1497711810
,Kenyan fashionista dares to stand out in Kibera slum,http://www.bbc.com/news/world-africa-40012435,,1497648743
,London fire: Two Ethiopian families still missing,http://www.bbc.com/news/world-africa-40307970,,1497638300
,Tower block fires: Did government act on advice?,http://www.bbc.com/news/uk-politics-40302745,,1497630487
,London fire: A tale of two tower blocks,http://www.bbc.com/news/uk-england-40290158,,1497604595
,Online anger in China over breast-fondling 'magician',http://www.bbc.com/news/world-asia-40290371,,1497603295
,London fire: The victims of the Grenfell Tower tragedy,http://www.bbc.com/news/uk-40305796,,1497625154
title,content,link,published_at,author
"London fire: 58 missing, presumed dead - police",,http://www.bbc.com/news/uk-40315194,1497721789,
Amish Tripathi: 'India's Tolkien' of Hindu mythology,,http://www.bbc.com/news/world-asia-india-40284980,1497570138,
China's quantum satellite in big leap,,http://www.bbc.com/news/science-environment-40294795,1497550627,
link,content,published_at,author,title
http://www.bbc.com/news/uk-40315194,"<div class=""story-body__inner""> <figure class=""media-landscape no-caption full-width lead""> <span class=""image-and-copyright-container""> <img class=""js-image-replace"" alt=""a woman looks at posters of the missing"" src=""https://ichef-1.bbci.co.uk/news/320/cpsprodpb/29D9/production/_96531701_mediaitem96531699.jpg"" width=""976""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">AFP</span> </span> </figure><p class=""story-body__introduction"">A total of 58 people are dead or missing, presumed dead following the devastating fire at Grenfell Tower in west London, police have said.</p><p>Commander Stuart Cundy said that number &quot;may increase&quot;. The BBC understands it could be around 70 people in total.</p><p>The recovery operation at the burnt-out block of flats has resumed and could take weeks, he said.</p><p>Meanwhile, PM Theresa May admitted support for families in the &quot;initial hours&quot; was &quot;not good enough&quot;.</p><p>The statement came after Mrs May met some of the people made homeless by the fire and volunteer helpers in Downing Street.</p><p>As they left Number 10, one representative spoke to reporters briefly, saying they would not make a full statement yet.</p><p>&quot;We will be making this in the community, with the community,&quot; he said. &quot;We have had two-and-a-half hours with the prime minister in the last 48 hours and spoke about demands and what we expect.&quot;</p><figure class=""media-landscape has-caption full-width""> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Victims of the Grenfell Tower block fire and volunteers met the prime minister in Downing Street </span> </figcaption> </figure><p>Earlier, residents caught up in the fire condemned the relief effort as &quot;absolute chaos&quot;.</p><p>In her statement, Mrs May said: &quot;Frankly, the support on the ground for families who needed help or basic information in the initial hours after this appalling disaster was not good enough.&quot;</p><p>She said phone lines would be better staffed and more staff would be deployed in the area. </p><p>They would wear high-visibility clothing so they can easily be found, dispense advice and ensure the right support is provided, she added. </p><p>Mrs May also said she expected to announce the name of the judge for a public inquiry within the next few days. The inquiry will report back to the prime minister.</p><p>She has also told councils to complete urgent safety checks on similar tower blocks.</p><p>In the latest police update, Commander Cundy appealed again for anyone who managed to escape from the building to let authorities know they were safe.</p><figure class=""media-with-caption""> <div class=""player-with-placeholder""> <img class=""media-placeholder player-with-placeholder__image narrative-video-placeholder"" src=""https://ichef.bbci.co.uk/images/ic/720x405/p05663m6.jpg""> <p class=""player-with-placeholder__caption"">Media playback is unsupported on your device</p> </div> <figcaption class=""media-with-caption__caption""><span class=""off-screen"">Media caption</span>Commander Stuart Cundy from the Metropolitan Police gives an update on the investigation</figcaption>
</figure><p>Pictures and footage showing the inside of the tower would be released on Sunday to help people understand why the search was taking so long, he said.</p><p>The search of the building was briefly stalled for safety reasons but resumed on Saturday. </p><p>&quot;As soon as we can, we will locate and recover loved ones,&quot; he said.</p><h2 class=""story-body__crosshead"">&apos;UK resolute&apos;</h2><p>In her official birthday message, the Queen reflected on the &quot;sombre national mood&quot; following tragedies in London and Manchester in recent weeks.</p><figure class=""media-with-caption""> <div class=""player-with-placeholder""> <img class=""media-placeholder player-with-placeholder__image narrative-video-placeholder"" src=""https://ichef.bbci.co.uk/images/ic/720x405/p0565mt0.jpg""> <p class=""player-with-placeholder__caption"">Media playback is unsupported on your device</p> </div> <figcaption class=""media-with-caption__caption""><span class=""off-screen"">Media caption</span>The Queen and Prince Philip at the Trooping the Colour parade</figcaption>
</figure><p>She said, in an unprecedented statement, that she had been &quot;profoundly struck by the immediate inclination of people throughout the country to offer comfort and support to those in desperate need&quot;.</p><p>&quot;Put to the test, the United Kingdom has been resolute in the face of adversity,&quot; she said.</p><p>In other developments:</p><ul class=""story-body__unordered-list"">
<li class=""story-body__list-item"">A minute&apos;s silence was observed by the Queen at the Trooping the Colour parade to remember the victims</li>
<li class=""story-body__list-item"">Mrs May&apos;s new taskforce, made up of central government and Kensington and Chelsea council representatives, met</li>
<li class=""story-body__list-item"">Cardinal Vincent Nichols, the Catholic Archbishop of Westminster, led an adoration and mass in memory of the victims at St Pius X Church</li>
<li class=""story-body__list-item"">The Circle line and Hammersmith and City underground lines, which run close to the tower, are partly suspended due to a &quot;short-term risk of some debris falling onto the tracks&quot;</li>
</ul><figure class=""media-landscape has-caption full-width""> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Protesters marched on Whitehall on Saturday afternoon </span> </figcaption> </figure><p>Mrs May has come in for a barrage of criticism over her response to the disaster, including being jeered when she visited the North Kensington estate on Friday.</p><p>On Saturday afternoon, hundreds of protesters gathered in Whitehall, to call for her resignation. </p><p>First Secretary of State Damian Green has defended the prime minister, saying she was as &quot;distraught as we all are&quot;.</p><p>The government has committed &#xA3;5m for clothes, food and emergency supplies for the victims.</p><figure class=""media-with-caption""> <div class=""player-with-placeholder""> <img class=""media-placeholder player-with-placeholder__image narrative-video-placeholder"" src=""https://ichef.bbci.co.uk/images/ic/720x405/p0566cx1.jpg""> <p class=""player-with-placeholder__caption"">Media playback is unsupported on your device</p> </div> <figcaption class=""media-with-caption__caption""><span class=""off-screen"">Media caption</span>Laura Trant walks around the closed and silent Kensington and Chelsea town hall</figcaption>
</figure><p>The BBC&apos;s Matthew Price said senior members of the residents&apos; association described an &quot;absolute chaos&quot; of &quot;no organisation&quot; from officials.</p><p>Some residents said they no longer want Kensington and Chelsea council involved in any way.</p><p>He added: &quot;They do not believe they are capable of managing the response. Such is the total and utter lack of trust.&quot;</p><p>Reverend Mike Long, from Notting Hill Methodist Church, said people in the community were angry and bewildered, and had lots of questions.</p><p>&quot;They feel they&apos;re not being listened to and what they have been saying has not been listened to, and they don&apos;t know how to be able to express those things at the moment,&quot; he <a href=""http://www.bbc.co.uk/programmes/b006qj9z"" class=""story-body__link"">told BBC Radio 4&apos;s Today</a>.</p><figure class=""media-with-caption""> <div class=""player-with-placeholder""> <img class=""media-placeholder player-with-placeholder__image narrative-video-placeholder"" src=""https://ichef.bbci.co.uk/images/ic/720x405/p0564n7v.jpg""> <p class=""player-with-placeholder__caption"">Media playback is unsupported on your device</p> </div> <figcaption class=""media-with-caption__caption""><span class=""off-screen"">Media caption</span>Theresa May says &#xA3;5m will be available for survivors, and the cause of the Kensington fire is being looked at</figcaption>
</figure><p>So far in the investigation:</p><ul class=""story-body__unordered-list"">
<li class=""story-body__list-item"">Six victims have been provisionally identified by police</li>
<li class=""story-body__list-item"">
<a href=""http://www.bbc.co.uk/news/uk-40282153"" class=""story-body__link"">Three have been named so far,</a> including <a href=""http://www.bbc.co.uk/news/uk-40294616"" class=""story-body__link"">Syrian refugee Mohammed Alhajali, 23.</a>, five-year-old Isaac Shawo, and artist Khadija Saye</li>
<li class=""story-body__list-item"">Of those killed, one died in hospital</li>
<li class=""story-body__list-item"">Nineteen people remain in hospital, 10 in critical care</li>
<li class=""story-body__list-item"">A criminal investigation has been launched </li>
<li class=""story-body__list-item"">UK councils are carrying out urgent reviews of their tower blocks, the Local Government Association says</li>
<li class=""story-body__list-item"">A British Red Cross appeal is launched to raise money for those affected</li>
<li class=""story-body__list-item"">The emergency number for people concerned about friends and family is <strong>0800 0961 233</strong>
</li>
</ul><p>The fire broke out at the 24-storey block, which contained 120 one and two-bedroom flats, shortly before 01:00 BST on Wednesday.</p><p>It tore through all floors of the building and took more than 200 firefighters 24 hours to bring under control.</p><figure class=""media-portrait no-caption full-width""> </figure><figure class=""media-landscape no-caption full-width""> </figure><p><a href=""http://pages.email.bbc.com/subscribe"" class=""story-body__link"">Get news from the BBC in your inbox, each weekday morning</a></p><figure class=""media-landscape no-caption full-width""> </figure> </div>",1497721789,,"London fire: 58 missing, presumed dead - police"
http://www.bbc.com/news/world-asia-india-40284980,"<div><p class=""byline""> <span class=""byline__name"">By Geeta Pandey</span> <span class=""byline__title"">BBC News, Delhi</span> </p><div class=""story-body__inner""> <figure class=""media-landscape has-caption full-width lead""> <span class=""image-and-copyright-container""> <img class=""js-image-replace"" alt=""Author Amish Tripathi with a drawing of goddess Sita"" src=""https://ichef.bbci.co.uk/news/320/cpsprodpb/E178/production/_96502775_amishtripathi2.jpg"" width=""976""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Courtesy: Amish Tripathi</span> </span> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> The former banker has successfully turned centuries-old mythological tales into bestselling works of fiction </span> </figcaption> </figure><p class=""story-body__introduction"">He has been called India&apos;s <a href=""https://www.tolkiensociety.org/author/biography/"" class=""story-body__link-external"">Tolkien</a> and Asia&apos;s <a href=""http://paulocoelhoblog.com/"" class=""story-body__link-external"">Paulo Coelho</a> and has a huge fan following. </p><p>Meet best-selling Indian author Amish Tripathi who has just released his much anticipated fifth book, Sita: Warrior of Mithila, that re-imagines the life of the Hindu goddess from the epic Ramayan.</p><p>With four million copies in print, the former banker, who has successfully turned centuries-old mythological tales into bestselling works of fiction, is one of the highest selling Indian authors writing in English.</p><p>I first heard of Tripathi in 2010, just days after his first book The Immortals of Meluha was published. It was the first part of a trilogy based on Shiva, one of Hinduism&apos;s most important gods. </p><p>A fine blend of myth and history, the book read like a fast-paced airport thriller - it was gripping and &quot;unputdownable&quot;. At the same time, it discussed religion and philosophy, the eternal battle between good and evil and the moral dilemmas that normally accompany such debates.</p><figure class=""media-portrait no-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Courtesy: Amish Tripathi</span> </div> </figure><p>Written almost entirely during his daily commute to and from work, in the back seat of his car, the book took him five years to finish.</p><p>&quot;After it was completed in 2008, I approached every single publisher, big and small, but everyone rejected it,&quot; the Mumbai-based writer told me during a recent visit to Delhi.</p><p>&quot;They told me there was no hope for this book since the market was dominated by the youth and that they were not interested in religion. Also, they said since everyone knew the story of Shiva, why would anyone buy another book on him?</p><p>&quot;I stopped counting after 20 rejections.&quot;</p><p>That&apos;s when he decided to self-publish. His wife came up with a clever idea to promote it - the first chapter was printed as a booklet and displayed near the cash counters in book stores two weeks before the launch, and customers were encouraged to take away free copies.</p><p>The campaign was so successful that within the first week of launch, Meluha hit the bestseller chart. Readers who had read the first chapter returned to book stores, asking for more.</p><p>The second and the third books in the Shiva trilogy - The Secret of the Nagas and the Oath of the Vayuptras - published in 2011 and 2013 were also huge hits and the trilogy sold more than 2.75 million copies. </p><p>Bollywood director Karan Johar has bought the rights to make a Hindi film on Meluha, and Tripathi has also sold English film rights to an unnamed Hollywood filmmaker.</p><p>The success of the trilogy changed his fortunes - according to reports he was paid a record signing amount of $1m (&#xA3;770,932) for his next series, and huge publicity campaigns have turned his book launches into major events.</p><p>His Ramchandra series, based on the story of Hindu god Ram, was launched in 2015 with The Scion of Ikshvaku. Sita: Warrior of Mithila is the second in the five-part series.</p><figure class=""media-landscape has-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Getty Images</span> </div> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Bollywood actor Akshay Kumar released Tripathi&apos;s book on the Hindu god Ram </span> </figcaption> </figure><figure class=""media-landscape has-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Getty Images</span> </div> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Tripathi is a devotee of Hindu god Shiva and visits a temple every Monday </span> </figcaption> </figure><p>Although critics say <a href=""https://scroll.in/article/737251/the-scion-of-ikshvaku-is-quite-the-un-ramayana"" class=""story-body__link-external"">his books lack any literary merit</a>, they admire him for his ability to &quot;create completely new stories from old ones&quot;.</p><p>Says Tripathi: &quot;The stories are thousands of years old, but they are so rich, so deeply ingrained in our genes, that we want to hear them over and over again. There can be different interpretations of old stories. The philosophical core remains, the soul remains, but the packaging can be new.&quot;</p><p>And his packaging is delightfully new - his Shiva is a marijuana-smoking Tibetan immigrant who&apos;s more human than god, with weaknesses and failings.</p><p>And Sita is not a meek woman who obediently follows her husband, Lord Ram. She is a warrior princess who rises to become the prime minister of her state, a goddess who fights to defend her people. </p><p>A voracious reader, the 42-year-old author says his knowledge of scriptures, philosophy and religion comes from the books he reads and his family, especially from his grandfather who was a priest in the holy city of Varanasi.</p><figure class=""media-portrait has-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Getty Images</span> </div> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Bollywood superstar Amitabh Bachchan has high praise for Tripathi&apos;s books </span> </figcaption> </figure><p>An atheist during his college days, he says he &quot;returned to faith&quot; while writing his first book. </p><p>&quot;I believe faith gives peace. I believe in religious symbols and rituals. I do what gives me peace. I visit a Shiva temple every Monday. Most devotees pour milk over the Shiva lingam, I don&apos;t do that. I buy milk and give it to a beggar because that gives me peace. But I don&apos;t judge others who pour milk on the lingam.&quot;</p><p>Despite his extreme popularity and celebrity status, he doesn&apos;t participate in shrill television debates, uses social media judiciously and has so far managed to stay out of controversy. </p><p>&quot;Most controversies are created. Journalists trigger controversies for ratings, artists do it for sales. I don&apos;t want to sell through controversies. I&apos;d rather not sell my books then,&quot; he says.</p><figure class=""media-landscape has-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Courtesy: Amish Tripathi</span> </div> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Tripathi&apos;s Sita is not a meek woman who obediently follows her husband, Lord Ram </span> </figcaption> </figure><p>Because of the sweep and popularity of his fiction, he&apos;s been compared to JR Tolkien and Paulo Coehlo. </p><p>&quot;I&apos;m a fan of both,&quot; he says. &quot;Paulo Coehlo&apos;s Alchemist is one of the best books I&apos;ve read and I like Tolkien for the depth of his thinking. But my writing is influenced by our ancient culture, my pride in it. And I&apos;m influenced by all the books I read.&quot; </p><p>When I ask him about his future plans, Tripathi says he&apos;s got enough ideas to keep him going for the rest of his life.</p><p>&quot;I have plenty of ideas to write for a lifetime. I&apos;m afraid that I will die before writing them all and I&apos;ll carry them into my cremation pyre with me,&quot; he says.</p> </div></div>",1497570138,,Amish Tripathi: 'India's Tolkien' of Hindu mythology
http://www.bbc.com/news/world-asia-40290371,"<div><p class=""byline""> <span class=""byline__name"">By Kerry Allen</span> <span class=""byline__title"">BBC Monitoring</span> </p><div class=""story-body__inner""> <figure class=""media-landscape has-caption full-width lead""> <span class=""image-and-copyright-container""> <img class=""js-image-replace"" alt=""Many users reacted angrily to Xu&apos;s exploits using the #StreetMagicianMakesNameTouchingBreasts hashtag"" src=""https://ichef-1.bbci.co.uk/news/320/cpsprodpb/14DB6/production/_96503458_hashtag.png"" width=""976""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">Sina Weibo</span> </span> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Many users reacted angrily to Xu&apos;s exploits using the #StreetMagicianMakesNameTouchingBreasts hashtag </span> </figcaption> </figure><p class=""story-body__introduction"">A video blogger has ignited a debate about women&apos;s safety in China, after he posted videos of himself pretending to be a street magician so that he could fondle women&apos;s breasts. </p><p>The man, who calls himself &quot;Chris&quot;, is shown approaching young women in the city centre of Chengdu. He asks them if he can show them a coin trick.</p><p>As he talks, the women appear to relax in his presence. Then he presses a coin to their chests and begins to fondle their breasts.</p><p>A local shop owner told local media that he had spotted the videos online and contacted police.</p><p>State-run news website The Cover said police had found the man - identified in media reports as a video blogger from Shanghai with the surname Xu - and were carrying out an investigation. </p><p>They are calling for women to come forward if they have been approached by him. </p><h2 class=""story-body__crosshead"">Who is this &apos;magician&apos;?</h2><p>The blogger has more than 40,000 followers on microblogging network Sina Weibo, where he describes himself as an &quot;online prankster&quot;.</p><figure class=""media-landscape has-caption full-width""> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> &quot;Chris&quot; posts videos on his social media channels of himself asking women inappropriate questions </span> </figcaption> </figure><p>Since March, he has been posting videos in which he is shown stopping women in the street and asking them inappropriate personal questions.</p><p>In one video, he asks women questions such as &quot;Do you use tampons?&quot; and &quot;Could I have a one night stand with you?&quot;, and films their reactions.</p><p>His behaviour in recent videos has become increasingly brazen.</p><p>In one post, titled The Pick-up Master, he brags about his exploits after being covertly filmed kissing and fondling girls he has just met.</p><p>None of the faces of the women in his videos are pixelated, and many are filmed in open public spaces.</p><h2 class=""story-body__crosshead"">You might also be interested in:</h2><p><a href=""http://www.bbc.com/news/world-asia-china-39893284"" class=""story-body__link"">A &apos;weirdo&apos; woman&apos;s anti-harassment mission</a></p><p><a href=""http://www.bbc.com/news/magazine-40221002"" class=""story-body__link"">Uncovering a story of ill-fated romance and tragic death</a></p><p><a href=""http://www.bbc.com/news/world-asia-india-40008879"" class=""story-body__link"">The video challenging &apos;shy bride&apos; stereotypes</a></p><h2 class=""story-body__crosshead"">&apos;Why so calm?&apos;</h2><p>A video compilation showing Xu groping women was posted on The Cover&apos;s website, where it has so far received more than three million views.</p><figure class=""media-landscape has-caption full-width""> <div class=""image-and-copyright-container""> <span class=""off-screen"">Image copyright</span> <span class=""story-image-copyright"">The Cover/Miaopai</span> </div> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Many online users express concerns that passers-by did not intervene </span> </figcaption> </figure><p>Thousands took to Sina Weibo using the hashtags #StreetMagicianMakesNameTouchingBreasts and #MagicMaleAnchorTouchesChests to discuss it - many reacted angrily, calling the man &quot;scum&quot; and a &quot;pervert&quot;.</p><p>Some say they are concerned that the women featured didn&apos;t even flinch during his advances, and some say they suspect him of using hypnosis. </p><p>&quot;Why are all these women so calm?&quot; asks one user called Rome_Roma.</p><p>Other Weibo users were concerned about the lack of intervention from passersby, given that the women were filmed in daytime on a busy street.</p><p>On Thursday, Xu issued an apology on video website Meipai.</p><figure class=""media-landscape has-caption full-width""> <figcaption class=""media-caption""> <span class=""off-screen"">Image caption</span> <span class=""media-caption__text""> Xu&apos;s 15 June apology video has received over 97,000 views </span> </figcaption> </figure><p>He said that &quot;in some footage, I did not get the permission of some women featured and caused problems for their families, for which I am extremely sorry&quot;.</p><p>But many online users say they think an apology is not enough, and some are calling for Xu to be prosecuted.</p><p>One cited an article in Chinese law on indecent assault in public, for which the maximum prison sentence is five years. </p> </div></div>",1497603295,,Online anger in China over breast-fondling 'magician'
